"","ID","participantid_in_session","participantcode","participantlabel","participant_is_bot","participant_index_in_pages","participant_max_page_index","participant_current_app_name","participant_round_number","participant_current_page_name","participantip_address","participanttime_started","participantexclude_from_data_an","participantvisited","participantmturk_worker_id","participantmturk_assignment_id","player","playerrandom_belief","playerbelief","playerbenchmark_belief","playerbelief_payoff","playergame_payoff","playerother_game_payoff","playerother_greedy","playerother_accepted_greedy","playerpayoff","groupid_in_subsession","grouprandom_game","groupoffer_accept","groupoffer","subsessionround_number","subsessiontot_fair","subsessiontot_accept","sessioncode","sessionlabel","sessionexperimenter_name","sessionmturk_HITId","sessionmturk_HITGroupId","sessioncomment","sessionis_demo","gender","age","playercountry","playerdegree","playerjob","playermajor","playeryear_major","playercomp_1","playercomp_2","playercomments","playerwhy_choice","playergasp_1","playergasp_2","playergasp_3","playergasp_4","playergasp_5","playergasp_6","playergasp_7","playergasp_8","playergasp_9","playergasp_10","playergasp_11","playergasp_12","playergasp_13","playergasp_14","playergasp_15","playergasp_16","guilt_neg","guilt_rep","shame_neg","shame_wit","playeraquino_1","playeraquino_2","playeraquino_3","playeraquino_4","playeraquino_5","playeraquino_6","playeraquino_7","playeraquino_8","playeraquino_9","playeraquino_10","playeraquino_11","playeraquino_12","playeraquino_13","ER_index","ER_out","ER_in","CR_out","CR_in","RS","RS_s","RS_v","RS_f","RT","RT_t","RT_r","playerstaxi_1","playerstaxi_2","playerstaxi_3","playerstaxi_4","playerstaxi_5","playerstaxi_6","playerstaxi_7","playerstaxi_8","playerstaxi_9","playerstaxi_10","playerstaxi_11","playerstaxi_12","playerstaxi_13","playerstaxi_14","playerstaxi_15","playerstaxi_16","playerstaxi_17","playerstaxi_18","playerstaxi_19","playerstaxi_20","playerstaxi_21","playerstaxi_22","playerstaxi_23","playerstaxi_24","playerstaxi_25","playerstaxi_26","playerstaxi_27","playerstaxi_28","playerstaxi_29","playerstaxi_30","playerstaxi_31","playerstaxi_32","playerstaxi_33","playerstaxi_34","playerstaxi_35","playerstaxi_36","playerstaxi_37","playerstaxi_38","playerstaxi_39","playerstaxi_40","playerstaxi_41","playerstaxi_42","playerstaxi_43","playerstaxi_44","playerstaxi_45","playerstaxi_46","playerstaxi_47","playerstaxi_48","playerstaxi_49","playerstaxi_50","playerstaxi_51","playerstaxi_52","playerstaxi_53","playerstaxi_54","playerstaxi_55","playerstaxi_56","playerstaxi_57","participant__id_in_session","sec_offer","sec_accept","sec_belief","sessiontime_scheduled","sessiontime_started","aquino_mis","RS_s_norm","RS_v_norm","RS_f_norm","RS_norm","RT_t_norm","RT_r_norm","RT_norm","ER_index_norm","ER_out_norm","ER_in_norm","CR_out_norm","CR_in_norm","treat","unique_group"
"457","24_2_D2",18,"1z9p83im","pc22",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.186.38.2","2017-02-24 08:50:35.098762+00:00",0,1,NA,NA,2,NA,7,2,2,0,0,NA,NA,6,9,0.5482,1,"0",1,2,3,"xnlln9h6",15,NA,NA,NA,NA,0,0,21,"italiano","laureato","studente","EMIT",1,5,5,"","non aveva senso per me accettare un'offerta di 2 euro per me. io fossi stato al posto del giocatore 1 avrei fatto l'offerta A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,9,24,24,21,18,8,5,5,14,7,5,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,4,1,2,4,3,2,3,4,3,1,3,2,4,1,4,2,4,1,3,3,1,1,3,3,3,1,1,3,3,1,2,3,18,NA,17,30,NA,NA,NA,52,42,44,46,48,34,38,46,32,66,56,50,4,229
"458","24_2_D2",21,"qecyj4en","pc24",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.154.74.169","2017-02-24 08:50:35.568740+00:00",0,1,NA,NA,1,NA,91,38,2,0,0,8,3,6,9,0.5482,1,"0",1,2,3,"xnlln9h6",15,NA,NA,NA,NA,0,0,22,"italiana","laurea","studente","emit",1,5,5,"","la lagica Ã¨ che 2 Ã¨ meglio di 0 ma evidentemente la teoria dei giochi non funziona cosÃ¬ bene con certe persone",2,6,6,2,5,7,5,4,4,6,4,4,5,6,4,3,3.75,4.75,6,3.75,4,3,4,3,3,3,3,2,4,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,36,NA,15,NA,NA,3.1538462638855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,229
"459","24_2_D2",2,"4mwcvv3y","pc17",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.155.222.143","2017-02-24 08:50:35.042841+00:00",0,1,NA,NA,2,NA,9,2,2,0,0,NA,NA,4,10,0.4095,1,"0",1,2,3,"xnlln9h6",15,NA,NA,NA,NA,0,1,29,"italiana","laurea magistrale","studente","marketing management",2016,3,3,"","l'offerta b conviene solo a una parte e solo chi Ã¨ avverso al rischio l'accetta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,21,23,12,15,15,5,5,5,26,6,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,3,2,4,3,2,3,2,3,1,4,2,4,2,1,2,4,2,1,2,1,2,3,2,4,4,4,1,2,1,2,2,2,2,3,2,3,2,NA,6,10,NA,NA,NA,42,44,46,42,44,64,62,72,66,62,30,38,4,230
"460","24_2_D2",19,"nhlq1ovr","pc4",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.170.178.42","2017-02-24 08:50:35.176392+00:00",0,1,NA,NA,1,NA,60,38,2,0,0,8,3,4,10,0.4095,1,"0",1,2,3,"xnlln9h6",15,NA,NA,NA,NA,0,0,24,"Italiana","Laurea triennale","Studente universitario","DES",2,5,4,"","Ho scelto l'offerta B poichÃ¨ pensavo vi fosse una buona probabilitÃ  che il Giocatore 2, messo di fronte alla scelta di guadagnare 2 o 0, scegliesse di massimizzare il suo guadagno nel gioco. Estendendo questa idea agli altri partecipanti, ho ipotizzato una percentuale maggiore al 50% in favore di 'Accetto'",5,7,7,3,5,7,3,1,6,7,6,2,5,7,6,5,5.75,6,6.5,2.25,5,5,5,5,5,4,5,3,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,8,NA,45,NA,NA,4.23076915740967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,230
"461","24_2_D2",6,"4voqq9sd","pc23",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.93.229.188","2017-02-24 08:50:35.307435+00:00",0,1,NA,NA,2,NA,2,2,10,2,14,NA,NA,6,11,0.3282,1,"0",1,2,3,"xnlln9h6",15,NA,NA,NA,NA,0,0,22,"Italiana","MaturitÃ  scientifica","Studente","CLES",3,5,5,"","Essendo il giocatore 2, di fronte all'offerta B razionalmente accettare era l'unica scelta possibile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,11,20,19,16,21,9,7,5,20,4,13,1,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,4,1,2,2,1,4,1,2,2,3,3,2,2,2,4,1,2,3,2,1,2,2,3,2,2,2,1,1,2,3,3,1,1,1,3,1,3,4,6,NA,19,18,NA,NA,NA,56,48,44,48,36,62,48,54,38,56,44,40,4,231
"462","24_2_D2",9,"s7n0i5aq","pc26",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.145.25.250","2017-02-24 08:50:35.535422+00:00",0,1,NA,NA,1,NA,85,25,2,14,2,8,2,18,11,0.3282,1,"0",1,2,3,"xnlln9h6",15,NA,NA,NA,NA,0,0,19,"Italiana","Laurea","Studente","Corso di Laurea in Economia Aziendale e Management",1,4,5,"Specificare che si trattava di un solo turno e magari fare un giro di prova","Essendo giocatore 1 ho potuto scegliere l'opzione piÃ¹ vantaggiosa. Pensando che i giocatori 2 preferissero comunque 2 euro invece che 0, ho inserito una probabilitÃ  abbastanza alta che scegliessero di accettare l'offerta, con al massimo una o due eccezioni. Ho pensato anche che tutti i giocatori 1 avrebbero scelto l'offerta B",7,7,7,2,6,7,4,1,5,6,7,2,7,7,5,6,6.25,6.25,6.75,2.25,5,4,5,5,5,4,4,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,NA,50,NA,NA,3.8461537361145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,231
"463","10_5_S3_I",4,"9w8ksoco","pc11",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.41.215.197","2017-05-10 09:10:27.879612+00:00",0,1,NA,NA,2,NA,6,7,2,11,11,NA,NA,15,1,0.0829,1,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,0,20,"Italia","Diploma","Studente","Bacherlor of International Economics and Finance",1,5,5,"L'esperimento potrebbe essere migliorato offrendo somme piÃ¹ alte per gli individui che accettano l'offerta B.  Un altro modo per migliorarlo sarebbe fare offerte minori ad entrambi i giocatori ma piÃ¹ rounds,  girando le coppie ad ogni round, cosÃ¬ da vedere quanti giocatori farebbero le stesse scelte per piÃ¹ volte o no.","Ho deciso di scegliere ""rifiuto"" perchÃ¨ mi era indifferente guadagnare 2 euro in piÃ¹ sapendo che l'altro giocatore ne avrebbe presi 14. La scelta ""offerta B"" da parte del Giocatore 1 sarebbe stata una scelta egoista, pertanto ho deciso di rispondere nella stessa maniera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,17,15,18,20,15,5,5,5,19,7,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,2,1,1,3,2,2,2,2,2,3,2,3,3,1,3,2,3,3,3,3,3,2,3,1,1,2,3,1,2,2,2,1,3,2,2,2,4,NA,5,5,NA,NA,NA,42,42,44,42,48,48,46,52,52,46,42,48,5,232
"464","10_5_S3_I",17,"yxah7wdt","pc17",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.167.190.210","2017-05-10 09:10:27.748276+00:00",0,1,NA,NA,1,NA,4,7,2,11,11,NA,NA,15,1,0.0829,1,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,0,21,"Italiana","Diploma liceale","Studente","BIEF Economics",3,5,3,"No, molto chiaro e anche interessante","Ho scelto l'opzione A perchÃ© Ã¨ una cattiveria togliere 9 euro all'altra persona per guadagnarne solo 3, aggiungendo anche il rischio di non guadagnare niente. Per quanto riguarda le previsioni ho pensato a come mi sarei potuto comportare, non avrei accettato (nonostante fosse la scelta economicamente migliore) per il ragionamento sopra espicato (Ã¨ una cattiveria)",5,6,7,3,2,7,1,1,6,7,6,2,6,7,5,6,6,4.75,6.75,1.75,5,4,4,5,5,4,5,2,2,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,NA,13,NA,NA,3.69230771064758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,232
"465","10_5_S3_I",12,"13p4eq8b","pc25",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.43.185.17","2017-05-10 09:10:28.096542+00:00",0,1,NA,NA,2,NA,0,7,2,11,11,NA,NA,15,2,0.3741,1,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,0,23,"Italiana, Francese","Master","Studente","GIO",5,4,4,"Aumentare il numero di trials","Tenuto conto delle istruzioni, l'equilibrio di Nash si identifica con Offerta B; Accetto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,18,17,17,17,30,10,10,10,22,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,12,NA,5,7,NA,NA,NA,60,56,58,58,56,48,52,58,54,50,40,42,5,233
"466","10_5_S3_I",19,"zhk72yba","pc9",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.65.88.66","2017-05-10 09:10:28.068003+00:00",0,1,NA,NA,1,NA,2,6,2,11,11,NA,NA,15,2,0.3741,1,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,0,22,"Italiana","Laurea Triennale","Studente","Management",1,5,5,"","",2,6,2,1,6,6,3,1,3,4,5,1,2,1,5,2,2,5.5,3.5,1.5,3,3,2,5,3,2,2,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,NA,5,NA,NA,2.1538462638855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,233
"467","10_5_S3_I",13,"ve2g13nn","pc4",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.63.100.77","2017-05-10 09:10:28.057525+00:00",0,1,NA,NA,1,NA,7,6,2,11,11,NA,NA,15,3,0.0157,1,"1",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,0,22,"Italiana","Laureando","Studente","CLEAM",3,5,5,"Rendere piÃ¹ veloce il tempo di attesa dopo le domande di controlla","Minimizzare il rischio per ottenere il massimo guadagno",5,5,7,2,4,7,4,5,7,7,5,3,6,6,7,4,5.5,5.25,6.75,3.5,5,4,4,5,4,4,5,4,2,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,NA,12,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,234
"468","10_5_S3_I",14,"zuugs8ey","pc2",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.97.160.245","2017-05-10 09:10:27.983716+00:00",0,1,NA,NA,2,NA,8,7,2,11,11,NA,NA,15,3,0.0157,1,"1",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,1,22,"italiana","laurea triennale","studentessa","GIO",1,5,4,"","sentimento in quanto alla fine non Ã¨ possibile basarsi su tanti ragionamenti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,13,20,16,15,15,5,5,5,20,5,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,1,2,1,1,3,3,4,1,1,2,3,3,4,2,1,2,4,1,1,2,1,3,1,2,3,1,1,2,4,3,1,1,1,2,1,2,2,14,NA,31,9,NA,NA,NA,42,44,46,42,38,60,50,60,44,56,38,38,5,234
"469","10_5_S3_I",18,"mdxiesbb","pc16",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.157.160.84","2017-05-10 09:10:28.196814+00:00",0,1,NA,NA,2,NA,2,7,2,11,11,NA,NA,6,4,0.8798,1,"1",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,1,19,"Italiana","MaturitÃ  linguistica","Studentessa","BEMACS",1,4,5,"Fare svolgere ad ogni partecipante possa svolgere entrambi i ruoli (in due round differenti) e vedere se le risposte cambiano.","Guardando il guadagno totale dei due giocatori e la loro ripartizione, ho pensato che un giocatore 1 la cui offerta B venga accettata, la riproporrÃ  anche in futuro; se invece essa viene rifiutata, probabilmente proporrÃ  l'offerta A da lÃ¬ in avanti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,16,21,17,20,19,9,5,5,15,5,8,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,2,1,1,3,4,2,3,4,2,4,1,3,3,2,3,1,2,3,4,3,4,1,1,1,2,3,1,2,2,2,2,3,2,18,NA,18,20,NA,NA,NA,56,40,44,46,38,44,38,54,48,58,42,50,5,235
"470","10_5_S3_I",5,"qfedji0x","pc3",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.140.231.210","2017-05-10 09:10:27.925176+00:00",0,1,NA,NA,1,NA,2,7,2,11,11,NA,NA,6,4,0.8798,1,"1",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,1,20,"italiana","triennale","studentessa","cleam",2,3,4,"","ho fatto la scelta a in quanto rappresentava un guadagno sicuro e in quanto non mi aspettavo che cosÃ¬ tante persone scegliessero di accettare la proposta B",6,7,6,3,6,7,2,2,6,7,6,3,6,5,6,6,5.75,6.25,6.5,2.5,5,3,4,5,4,3,3,2,1,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,NA,38,NA,NA,3.1538462638855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,235
"471","10_5_S3_I",2,"gu4xjp1q","pc8",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.167.67.198","2017-05-10 09:10:28.031675+00:00",0,1,NA,NA,2,NA,3,7,2,11,11,NA,NA,15,5,0.1965,0,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,0,23,"Italiana","Laurea Triennale","Studente","CLES",3,5,5,"","Razionalmente avrei dovuto accettare l'offerta B, tuttavia ho considerato 2â‚¬ una distribuzione della vincita troppo diseguale. Non trovandomi in condizioni tali ta aver bisogno assoluto di 2â‚¬ ho preferito rifiutare l'eventuale offerta B punendo in questo modo il giocatore 1.     Ho invece sottostimato (3 contro7) il numero di giocatori 1 che avrebbero formulato l'offerta 1. Ho pensato che la maggior parte avrebbe comunque provato a vincere i 14â‚¬.     Nel fare le scelte, non ho tenuto conto della determinazione casuale del pagamento fra previsione e gioco e nemmeno del payoff minimo garantito dalla compilazione del questionario in quanto la mia attenzione si Ã¨ focalizzata solo sull'eventuale aviditÃ  del giocatore 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,14,22,21,23,22,6,10,6,16,6,7,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,2,4,2,2,3,2,2,3,2,3,1,3,3,3,2,3,3,3,2,3,3,2,1,3,3,3,2,3,3,3,2,3,2,2,NA,4,12,NA,NA,NA,46,56,46,50,44,40,40,50,44,60,50,54,5,236
"472","10_5_S3_I",21,"tpbnf1fy","pc10",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.63.30.96","2017-05-10 09:10:28.141088+00:00",0,1,NA,NA,1,NA,10,7,2,11,11,NA,NA,15,5,0.1965,0,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,1,21,"Italiana","Diploma","Studentessa","Cleam",3,5,5,"Nessuno","Per la scelta ho pensato che un guadagno certo sarebbe stato sicuramente migliore di un possibile guadagno nullo.",6,7,7,2,6,7,4,4,6,7,6,3,7,7,7,6,6.25,6.5,7,3.25,5,4,4,5,5,5,5,3,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,5,NA,17,NA,NA,4.1538462638855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,236
"473","10_5_S3_I",9,"exvmtzh6","pc18",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.167.190.210","2017-05-10 09:10:27.805520+00:00",0,1,NA,NA,1,NA,2,6,2,11,11,NA,NA,6,6,0.5448,0,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,1,21,"italian","maturitÃ  scientifica","studente","CLMG",3,3,1,"ridurre i tempi morti, evitando di leggere le istruzioni ad alta voce, cosa secondo me inutile","il semplice fatto che avrei preferito la certezza di un guadagno medio, piuttosto che l'incertezza di un guadagno maggiore o nullo, essendo io un soggetto avverso al rischio.",7,6,7,1,5,6,4,1,7,7,7,1,7,5,7,3,5.5,6.25,6.75,1.75,5,4,4,5,5,4,5,1,1,5,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,15,NA,NA,3.76923084259033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,237
"474","10_5_S3_I",16,"u2yrw01i","pc7",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.169.124.243","2017-05-10 09:10:27.844762+00:00",0,1,NA,NA,2,NA,6,7,2,11,11,NA,NA,6,6,0.5448,0,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,0,21,"italiana","Diploma","studente","BIEM",3,4,5,"","Strategia dominante nella teoria dei giochi. Come giocatore due, conviene sempre accettare l'offerta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,19,14,23,25,17,7,5,5,14,4,6,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,3,2,3,2,2,4,4,3,3,1,3,1,4,4,3,2,4,2,3,1,1,2,4,2,3,1,4,1,4,3,1,2,16,NA,7,32,NA,NA,NA,50,42,44,44,36,38,38,44,56,42,54,58,5,237
"475","10_5_S3_I",7,"8bq0lsc1","pc23",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.186.38.2","2017-05-10 09:10:28.164058+00:00",0,1,NA,NA,1,NA,10,6,2,11,11,NA,NA,15,7,0.1477,1,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,1,20,"Italiana","Diplomata (liceo)","Studente","BIEF",1,5,3,"Sarebbe interessante avere i risultati/le conclusioni che traete","Non Ã¨ altruismo, ma anzi, suppongo che tutti siano egoisti e che quindi il giocatori 2 accettino sempre l'offerta B, ma comunque ho offerto la A in quanto a) sono risk adverse e b) Ã¨ stato un caso che io sia stata il giocatore 1, non ho nessun merito speciale c) la differenza tra 11 e 14 Ã¨ minima",1,7,2,1,1,5,2,1,5,2,7,1,5,2,6,6,3.5,5.25,3.5,1.25,4,4,4,5,5,4,5,1,1,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,5,NA,NA,3.30769228935242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,238
"476","10_5_S3_I",10,"8gyo0mgb","pc21",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.152.65.114","2017-05-10 09:10:27.938291+00:00",0,1,NA,NA,2,NA,6,7,2,11,11,NA,NA,15,7,0.1477,1,"0",1,8,7,"xwo7rsfc",23,NA,NA,NA,NA,0,1,22,"italiana","diploma scuola superiore","studentessa","CLEAM",3,4,5,"","ho deciso di accettare l'offerta B, perchÃ¨ piuttosto che non guadagnare niente, ho preferito almeno avere 2 euro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,18,15,18,26,16,6,5,5,21,6,11,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,3,2,2,3,1,3,3,3,2,2,1,3,2,2,2,3,1,3,3,3,2,1,2,3,2,4,2,4,3,2,3,4,2,10,NA,21,28,NA,NA,NA,46,44,46,NA,44,56,52,48,58,44,44,60,5,238
